"행사ID","행사명","장소","행사내용","행사시작일자","행사종료일자","행사시작시각","행사종료시각","요금정보","입장연령","주차장보유여부","소재지도로명주소","소재지지번주소","위도","경도"
2475,"베르디와 푸치니의 오페라","축제극장몸짓","베르디와 푸치니의 오페라",19/12/28,19/12/28,"17:00","18:30","유료","초등학생 이상","Y","강원도 춘천시 춘천로 112","강원도 춘천시 효자동 531",37.873095,127.727817
2476,"(대관) 송연교의 춤- 카르마, 業","축제극장몸짓","한 사람의 인생, 세상 모든 신을 모시고 살아가는 무당을 표현",22/09/17,22/09/17,"17:00","18:00","무료","전체관람가","Y","강원도 춘천시 춘천로 112","강원도 춘천시 효자동 531",37.873069,127.727824
2477,"(기획) 일상회복 콘서트 Part2 Recovery, 춘천","춘천문화예술회관","다시 문화와 예술로 활기찬 삶",21/12/23,21/12/23,"19:30","21:30","무료","전체관람가","Y","강원도 춘천시 효자상길5번길 13","강원도 춘천시 효자동 531-25",37.87261579,127.7293405
2478,"(재단) 멘티가 곳 멘토 결과展 │찬란한 불일치","강원대학교 미술관 제1전시실","예술소통공간 곳 입주작가 멘토링 프로그램",22/12/13,22/12/27,"10:00","18:00","무료","전체관람가","Y","강원도 춘천시 강원대학길 1","강원도 춘천시 효자동 192-1",37.86802431,127.7483874
2479,"영상으로 만나는 신데렐라","창녕문화예술회관 대공연장","무용",21/05/04,21/05/04,"19:00","20:30","유료","5세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2480,"효콘서트","창녕문화예술회관 대공연장","음악회",21/05/14,21/05/14,"19:00","20:40","유료","8세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2481,"영상으로 만나는 피노키오","창녕문화예술회관 대공연장","연극(영상)",21/05/26,21/05/26,"19:00","20:30","무료","5세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2482,"영상으로 만나는 여자만세","창녕문화예술회관 대공연장","연극(영상)",21/06/10,21/06/10,"19:00","20:40","무료","8세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2483,"아일라","창녕문화예술회관 대공연장","영화",21/06/18,21/06/18,"19:00","21:03","무료","15세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2484,"너의 곁에 있을게","창녕문화예술회관 대공연장","연극",21/06/24,21/06/24,"19:00","20:40","무료","8세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2485,"매직드로잉 가족극 <두들팝> (2회차)","광산문화예술회관","드로잉과 프로젝션 맵핑 기술이 접목된 융복합 미디어 공연",22/10/22,22/10/22,"14:00","15:00","유료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
2486,"(대관) 춘천윈드오케스트라 제3회 정기연주회","춘천문화예술회관","춘천윈드오케스트라 제3회 정기연주회",22/11/27,22/11/27,"17:00","18:00","무료","전체관람가","Y","강원도 춘천시 효자상길5번길 13","강원도 춘천시 효자동 산40-12",37.87261579,127.7293405
2487,"(예술단) 춘천시립국악단 제2회 정기공연 순수(純粹)","춘천문화예술회관","춘천시립국악단 제2회 정기공연",22/12/23,22/12/23,"19:30","21:30","유료","만 7세 이상","Y","강원도 춘천시 효자상길5번길 13","강원도 춘천시 효자동 산40-12",37.87261579,127.7293405
2488,"2020 기술입은 문화예술교육 쇼케이스","춘천문화예술회관","2020 기술입은 문화예술교육 쇼케이스",20/11/08,20/11/08,"14:00","17:00","무료","초등학생 이상","Y","강원도 춘천시 효자상길5번길 13","강원도 춘천시 효자동 531-25",37.87261579,127.7293405
2489,"화요문화산책_가족뮤지컬 <산이야 뭐하니 - 여름방학편>","수완문화체육센터","스마트폰의 달콤함에서 벗어나기 힘든 주인공 산이의 여름방학 에피소드를 다룬 관객 참여형 가족뮤지컬",22/08/09,22/08/09,"19:30","20:30","무료","제한 X"," ","광주광역시 광산구 왕버들로132번길 11","광주광역시 광산구 수완동 918",35.20047009,126.8252521
2490,"광산문화예술회관 상주단체 기획공연_<8월의 크리스마스> 뮤직파티쉐","광산문화예술회관","맛있는 빵과 음악이 흐르는 가족 참여형 연주회",22/08/27,22/08/27,"17:00","18:00","무료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
2491,"이머시브 가족 뮤지컬 <알피(ALPI)>(1회차)","광산문화예술회관","감각을 깨우는 이머시브 실감콘텐츠 가족뮤지컬",22/09/17,22/09/17,"11:00","12:00","유료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
2492,"이머시브 가족 뮤지컬 <알피(ALPI)>(2회차)","광산문화예술회관","감각을 깨우는 이머시브 실감콘텐츠 가족뮤지컬",22/09/17,22/09/17,"14:00","15:00","유료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
2493,"창작뮤지컬 <김치파스타>(1회차)","광산문화예술회관","김치를 소재로 하는 가족愛 뮤지컬",22/09/23,22/09/23,"19:30","21:00","유료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
2494,"창작뮤지컬 <김치파스타>(2회차)","광산문화예술회관","김치를 소재로 하는 가족愛 뮤지컬",22/09/24,22/09/24,"15:00","16:30","유료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
2495,"창작뮤지컬 <김치파스타>(3회차)","광산문화예술회관","김치를 소재로 하는 가족愛 뮤지컬",22/09/24,22/09/24,"18:00","19:30","유료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
2496,"창작뮤지컬 <김치파스타>(4회차)","광산문화예술회관","김치를 소재로 하는 가족愛 뮤지컬",22/09/25,22/09/25,"15:00","16:30","유료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
2497,"창작뮤지컬 <김치파스타>(5회차)","광산문화예술회관","김치를 소재로 하는 가족愛 뮤지컬",22/09/25,22/09/25,"18:00","19:30","유료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
2498,"명작단편소설 뮤지컬 <쿵짝>(1회차)","광산문화예술회관","대한민국을 대표하는 단편소설 <사랑손님과 어머니>· <동백꽃>· <운수 좋은 날>을 각색한 뮤지컬",22/10/15,22/10/15,"11:00","12:30","유료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
2499,"명작단편소설 뮤지컬 <쿵짝>(2회차)","광산문화예술회관","대한민국을 대표하는 단편소설 <사랑손님과 어머니>· <동백꽃>· <운수 좋은 날>을 각색한 뮤지컬",22/10/15,22/10/15,"14:00","15:30","유료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
2500,"매직드로잉 가족극 <두들팝> (1회차)","광산문화예술회관","드로잉과 프로젝션 맵핑 기술이 접목된 융복합 미디어 공연",22/10/22,22/10/22,"11:00","12:00","유료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
2501,"매직드로잉 가족극 <두들팝> (3회차)","광산문화예술회관","드로잉과 프로젝션 맵핑 기술이 접목된 융복합 미디어 공연",22/10/23,22/10/23,"11:00","12:00","유료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
2502,"매직드로잉 가족극 <두들팝> (4회차)","광산문화예술회관","드로잉과 프로젝션 맵핑 기술이 접목된 융복합 미디어 공연",22/10/23,22/10/23,"14:00","15:00","유료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
2503,"각양각색 건축놀이터","어린이창작실험실(생활문화실)","아시아 여러나라의 집을 주제로 흥미로운 놀이와 창작활동을 통해 다양한 문화를 탐구하고 문화다양성 역량을 높이는 프로그램",18/09/01,18/11/24,"11:00","X","유료","초등 1-2학년","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
2504,"[인문강좌] 그대를 듣는다","문화정보원 B3 극장3","매월 마지막 주 수요일에 열리는 인문강좌 사람들의 기억과 가슴속에서 멀어진 시를 내 삶에 특별한 ‘불후의 명시＇로 만들어 줄  정재찬 교수의 시와 삶 이야기",18/08/29,18/08/29,"19:00","X","무료","모든 연령","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
2505,"[ACC 브런치콘서트] 일곱 번째 이야기 피아니스트 박종화와 하림의 동요, 클래식이 되다","극장2","피아니스트 박종화와 가수 하림이 선사하는 클래식 X 동요 콘서트",18/08/29,18/08/29,"11:00","X","유료","만 7세이상 입장 가능","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
2506,"수상한 예술","어린이창작실험실(생활문화실)","매달 새로운 예술가를 만나 그들의 기발한 아이디어와 재미난 표현기법을 경험하고 다양한 창작활동을 해볼 수 있는 프로그램",18/08/26,18/08/26,"14:00","X","유료","초등 1-6학년","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
2507,"2018 융복합문화기획자 교육프로그램","아카데미실 A","2018 ACC 융복합문화기획자 교육 프로그램은 다원화하는 21세기 문화현장에 능동적으로 대응하여, 융복합적 문화컨텐츠를 발굴·기획·실행할 수 있는 현장 큐레이터 혹은 전시기획 전문가 양성과정입니다.",18/09/08,18/10/14,"","X","무료","기초 : 관심있는 누구나 전문가 재교육과정 : 전문가(경력급 문화기획자)","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
2508,"안녕 중앙아시아","어린이창작실험실(영유아실)","중앙아시아의 다양한 문화를 교구재 놀이로 이해하는 문화다양성 프로그램",18/09/08,18/11/24,"15:00","X","유료","유아 6-7세","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
2509,"케이프타운 오페라 <포기와 베스>","예술극장 극장1","조지 거슈윈 탄생120주년, 넬슨 만델라 탄생100주년 기념초청 오페라",18/09/07,18/09/08,"19:30","X","유료","만 7세 이상 입장 가능","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
2510,"마나스 : 유네스코 등재 인류 최고의 서사시","라이브러리파크 기획관3","키르기스공화국 문화정보관공부의 협력으로 2013년 등재된 유네스코 인류무형문화유산인 “키르기스인의 3부작 서사시, 마나스·세메테이·세이테크 [Kyrgyz epic trilogy Manas, Semetey, Seytek]”를 통하여 키르기스스탄의 문화를 만나 볼 수 있다.",18/09/07,19/04/30,"10:00","X","무료","모든 연령","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
2511,"2018 하반기 ACC 아시아컬처마켓","국립아시아문화전당 일대","아시아 문화에 대한 개성 있는 생각을 담은 문화콘텐츠를 사고, 팔고, 즐길 수 있는 개방형 시민참여 문화장터",18/09/07,18/11/10,"17:00","X","무료","모든 연령","Y","광주광역시 동구 광산동 문화전당로 38","광주광역시 동구 광산동 13",35.1467193,126.9202542
2388,"삼척시민을위한 힐링콘서트","삼척문화예술회관 대공연장","삼척시민을위한 힐링콘서트",22/07/16,22/07/16,"19:30","20:40","무료","전연령","Y","강원특별자치도 삼척시 엑스포로 45","강원특별자치도 삼척시 성남동1-5",37.43896231,129.160162
2389,"옹알스 히스토리 쇼","금산다락원 생명의집","언어를 사용하지 않고 오직 소리와 몸짓으로만 웃기는 넌버벌 퍼포먼스 코미디 콘서트",24/05/24,24/05/24,"19:30","21:00","유료","7세이상관람가","Y","충청남도 금산군 금산읍 금산로 1559","충청남도 금산군 금산읍 중도리 203-1",36.11206754,127.4916373
2390,"이은미 라이브 투어 녹턴","금산다락원 생명의집","금산다락원 개관 20주년 국내 최정상 가수 특별 콘서트",24/06/20,24/06/20,"19:30","21:30","유료","전체관람가","Y","충청남도 금산군 금산읍 금산로 1559","충청남도 금산군 금산읍 중도리 203-1",36.11206754,127.4916373
2391,"인어공주","금산다락원 생명의집","인어공주는 소녀가 인어공주로 변한 후 인간 세계에서 사랑을 찾아가는 이야기",24/07/09,24/07/09,"10:30","11:30","무료","전체관람가","Y","충청남도 금산군 금산읍 금산로 1559","충청남도 금산군 금산읍 중도리 203-1",36.11206754,127.4916373
2392,"연극 에쿠우스","금산다락원 생명의집","복잡한 인간 심리를 다루는 역동적이며 소름끼치는 연기가 빛나는 역작",24/07/25,24/07/25,"19:30","21:00","유료","18세이상관람가","Y","충청남도 금산군 금산읍 금산로 1559","충청남도 금산군 금산읍 중도리 203-1",36.11206754,127.4916373
2393,"연극 두 여자","금산다락원 생명의집","대학로 최초의 공포 연극, 두 여자를 둘러싼 미스터리 공포 스릴러",24/08/29,24/08/29,"19:30","21:00","유료","13세이상관람가","Y","충청남도 금산군 금산읍 금산로 1559","충청남도 금산군 금산읍 중도리 203-1",36.11206754,127.4916373
2394,"상상공작소의 매직월드","창녕문화예술회관 전시실","전시",21/07/01,21/07/25,"10:30","16:40","무료","24개월 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2395,"영상으로 만나는 웃는남자","창녕문화예술회관 대공연장","연극(영상)",21/07/08,21/07/08,"19:00","21:23","무료","8세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2396,"페인터즈","창녕문화예술회관 대공연장","퍼포먼스",21/07/16,21/07/16,"19:00","20:15","유료","8세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2397,"전유성과 함께하는 얌모얌모 콘서트(비대면)","창녕문화예술회관 대공연장","콘서트",21/07/29,21/07/29,"19:00","20:30","무료","5세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2398,"종이야종이야","창녕문화예술회관 전시실","전시",21/08/30,21/08/29,"10:40","17:20","유료","36개월 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2399,"블랙스트링(비대면)","창녕문화예술회관 대공연장","콘서트",21/09/17,21/09/17,"19:00","20:15","무료","전 연령"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2400,"라틴팩토리와 떠나는 신나는 쿠바여행","창녕문화예술회관 대공연장","콘서트",21/09/28,21/09/28,"19:00","20:10","무료","전 연령"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2401,"일상의 각별한 기행","창녕문화예술회관 전시실","전시",21/09/28,21/10/24,"10:00","17:00","무료","전 연령"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2402,"스냅","창녕문화예술회관 대공연장","연극(영상)",21/10/07,21/10/07,"19:00","19:50","무료","8세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2403,"연극 돌아온다","창녕문화예술회관 대공연장","연극",21/10/15,21/10/15,"19:00","20:40","유료","14세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2404,"이원복의 먼나라 이웃나라","창녕문화예술회관 대공연장","뮤지컬",21/10/26,21/10/26,"19:00","20:00","유료","5세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2405,"러브 오브 마이라이프","창녕문화예술회관 대공연장","콘서트",21/10/28,21/10/28,"19:00","20:00","유료","8세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2406,"박진전투 콘서트","창녕문화예술회관 대공연장","콘서트",21/11/11,21/11/11,"19:00","20:50","무료","8세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2407,"궁:장녹수전","창녕문화예술회관 대공연장","무용",21/11/18,21/11/18,"19:00","20:30","유료","8세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2408,"골든타임","창녕문화예술회관 대공연장","연극",21/11/23,21/11/23,"19:00","20:30","유료","8세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2409,"열린음악회","창녕문화예술회관 대공연장","음악회",21/11/25,21/11/25,"19:00","20:30","무료","8세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2410,"토리스토리","창녕문화예술회관 대공연장","국악",21/12/02,21/12/02,"19:00","20:20","유료","8세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2411,"굿바이 코로나 웰컴 투 창녕콘서트","창녕문화예술회관 대공연장","음악회",21/12/09,21/12/09,"19:00","20:40","유료","8세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2412,"우포따오기 사진전","창녕문화예술회관 전시실","전시",21/11/30,21/12/12,"10:00","18:00","무료","전 연령"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2413,"플라워 on 크리스마스(비대면)","창녕문화예술회관 대공연장","콘서트",21/12/23,21/12/23,"19:00","20:00","무료","8세 이상"," ","경상남도 창녕군 창녕읍 우포2로 1189-25","주소 X",35.544717,128.490241
2414,"개그쇼-관객과의전쟁","제주아트센터","복합",23/11/30,23/11/30,"19:30","21:00","유료","초등학생이상 관람가","Y","제주특별자치도 제주시 오남로 231(오라이동)","제주특별자치도 제주시 오라이동 898-8",33.4751044,126.5155186
2415,"융복합 연희극 <걸궁꾼과 해녀의 가문잔치>","제주아트센터","복합",23/12/03,23/12/03,"15:00","16:10","무료","5세이상 관람가능","Y","제주특별자치도 제주시 오남로 231(오라이동)","제주특별자치도 제주시 오라이동 898-8",33.4751044,126.5155186
4461,"무섬연가","영주문화예술회관까치홀","뮤지컬",23/05/25,23/05/26,"19:30","21:00","무료","8세 이상","Y","경상북도 영주시 가흥로 257","경상북도 영주시 가흥동 385-4",36.81981535,128.6128329
4462,"아동학대예방 뮤지컬 피터와늑대","영주문화예술회관까치홀","뮤지컬",23/06/02,23/06/02,"10:30","15:00","무료","전체관람","Y","경상북도 영주시 가흥로 257","경상북도 영주시 가흥동 385-4",36.81981535,128.6128329
4463,"움직이는 문화원 ‘페인터즈 공연‘","영주문화예술회관까치홀","다원예술",23/06/07,23/06/07,"10:30","15:00","무료","전체관람","Y","경상북도 영주시 가흥로 257","경상북도 영주시 가흥동 385-4",36.81981535,128.6128329
4464,"제30회 소백예술제 전시회","영주문화예술회관철쭉갤러리","전시회",23/06/12,23/06/15,"09:00","18:00","무료","전체관람","Y","경상북도 영주시 가흥로 257","경상북도 영주시 가흥동 385-4",36.81981535,128.6128329
4465,"민속에 가무악을 입히다","영주문화예술회관까치홀","전통예술",23/06/17,23/06/17,"16:00","17:00","무료","전체관람","Y","경상북도 영주시 가흥로 257","경상북도 영주시 가흥동 385-4",36.81981535,128.6128329
4466,"우크라이나 여성실내악단초청 국제교류음악회","영주문화예술회관까치홀","음악회",23/06/24,23/06/24,"15:00","16:10","무료","전체관람","Y","경상북도 영주시 가흥로 257","경상북도 영주시 가흥동 385-4",36.81981535,128.6128329
4467,"모테트합창단 초청 공연","영주문화예술회관까치홀","음악회",23/06/29,23/06/29,"19:00","20:00","무료","전체관람","Y","경상북도 영주시 가흥로 257","경상북도 영주시 가흥동 385-4",36.81981535,128.6128329
4468,"폴리팝 두들팝ver2","영주문화예술회관까치홀","2023 방방곡곡 문화공감사업+어린이극",23/07/08,23/07/08,"16:00","17:00","유료","전체관람","Y","경상북도 영주시 가흥로 257","경상북도 영주시 가흥동 385-4",36.8198138,128.6128345
4469,"금성대군","영주문화예술회관까치홀","뮤지컬",23/07/14,23/07/15,"19:30","11:00","무료","전체관람","Y","경상북도 영주시 가흥로 257","경상북도 영주시 가흥동 385-4",36.8198138,128.6128345
4470,"천안시립합창단 정기공연","천안예술의전당","정기공연",23/09/12,23/09/12,"19:30","21:00","유료","제한없음"," ","충청남도 천안시 동남구 성남면 종합휴양지로 185","주소 X",36.75613028,127.2248886
4471,"천안시립무용단","천안예술의전당","정기공연",23/11/04,23/11/04,"19:30","21:00","유료","제한없음"," ","충청남도 천안시 동남구 성남면 종합휴양지로 185","주소 X",36.75613028,127.2248886
4472,"천안시립국악관현악단","천안예술의전당","정기공연",23/12/08,23/12/08,"19:30","21:00","유료","제한없음"," ","충청남도 천안시 동남구 성남면 종합휴양지로 185","주소 X",36.75613028,127.2248886
4473,"사랑해요 당신","대공연장","연극",23/09/21,23/09/21,"19:30","21:00","유료","제한 X","Y","경상북도 문경시 신흥로 103","경상북도 문경시 점촌동 118-1",36.59128004,128.198086
4474,"밀수","소공연장","영화",23/09/22,23/09/23,"19:30","22:00","유료","제한 X","Y","경상북도 문경시 신흥로 103","경상북도 문경시 점촌동 118-1",36.59128004,128.198086
4475,"콘크리트 유토피아","소공연장","영화",23/10/06,23/10/07,"19:30","21:00","유료","제한 X","Y","경상북도 문경시 신흥로 103","경상북도 문경시 점촌동 118-1",36.59128004,128.198086
4476,"뷰티풀라이프","소공연장","연극",23/10/13,23/10/14,"19:30","21:00","유료","제한 X","Y","경상북도 문경시 신흥로 103","경상북도 문경시 점촌동 118-1",36.59128004,128.198086
4477,"달짝지근해","소공연장","영화",23/10/20,23/10/21,"19:30","22:00","유료","제한 X","Y","경상북도 문경시 신흥로 103","경상북도 문경시 점촌동 118-1",36.59128004,128.198086
4478,"킹스턴 루디스카 콘서트","소공연장","콘서트",23/10/24,23/10/24,"19:30","21:00","유료","제한 X","Y","경상북도 문경시 신흥로 103","경상북도 문경시 점촌동 118-1",36.59128004,128.198086
4479,"뮤지컬 가요톱텐","대공연장","뮤지컬",23/10/27,23/10/27,"19:30","21:00","유료","제한 X","Y","경상북도 문경시 신흥로 103","경상북도 문경시 점촌동 118-1",36.59128004,128.198086
4480,"1947보스톤","소공연장","영화",23/11/03,23/11/04,"19:00","22:00","유료","제한 X","Y","경상북도 문경시 신흥로 103","경상북도 문경시 점촌동 118-1",36.59128004,128.198086
4481,"골든타임","소공연장","연극",23/11/10,23/11/11,"19:30","21:00","유료","제한 X","Y","경상북도 문경시 신흥로 103","경상북도 문경시 점촌동 118-1",36.59128004,128.198086
4482,"시민과 함께하는 가을음악회","대공연장","콘서트",23/11/14,23/11/14,"19:30","21:00","유료","제한 X","Y","경상북도 문경시 신흥로 103","경상북도 문경시 점촌동 118-1",36.59128004,128.198086
4483,"천박사 퇴마 연구소","소공연장","영화",23/11/17,23/11/18,"19:00","22:00","유료","제한 X","Y","경상북도 문경시 신흥로 103","경상북도 문경시 점촌동 118-1",36.59128004,128.198086
4484,"이원복의 먼나라 이웃나라 영국여행","대공연장","뮤지컬",23/11/23,23/11/23,"19:30","21:00","유료","제한 X","Y","경상북도 문경시 신흥로 103","경상북도 문경시 점촌동 118-1",36.59128004,128.198086
4485,"30일","소공연장","영화",23/12/01,23/12/02,"19:00","22:00","유료","제한 X","Y","경상북도 문경시 신흥로 103","경상북도 문경시 점촌동 118-1",36.59128004,128.198086
4486,"방송인 이금희의 다시 찾아온 봄날’ 힐링토크콘서트","김포아트홀","토크콘서트",23/05/20,23/05/20,"11:00","18:00","무료","15세이상관람가","Y","경기도 김포시 돌문로 26","경기도 김포시 사우동 925",37.6189366,126.720173
4487,"김포시립여성합창단 정기연주회","김포아트홀","음악",23/07/14,23/07/14,"09:00","18:00","무료","제한없음","Y","주소 X","경기도 김포시 사우동 926",37.61904757,126.7197493
4488,"김포소년소녀합창단 정기연주회","김포아트홀","음악",23/06/03,23/06/03,"09:00","18:00","무료","제한없음","Y","주소 X","경기도 김포시 사우동 927",37.6190938,126.7191454
4489,"<보구곶리 매화향기 퍼지고>展","작은미술관보구곶","전시",23/04/01,23/06/30,"09:00","18:00","무료","제한없음"," ","경기도 김포시 월곶면 문수산로 373","경기도 김포시 월곶면 보구곶리 795-2",37.75761871,126.5298521
4490,"<청춘(靑春)시그널 3040MHz>展","애기봉평화생태공원","전시",23/03/22,23/06/12,"09:00","18:00","무료","제한없음"," ","주소 X","경기도 김포시 월곶면 조강리 1-9",37.75316598,126.5942484
4491,"<북변동 다시 돌아’  봄>展","ㅂㅂ갤러리","전시",23/04/25,23/06/30,"09:00","18:00","무료","제한없음"," ","경기도 김포시 북변중로 52","경기도 김포시 북변동 383-1",37.62602085,126.7110526
4690,"이도휘 피아노 독주회","구미문화예술회관","무용",24/02/03,24/02/03,"17:00","18:20","무료","7세이상"," ","경상북도 구미시 송정대로 89","경상북도 구미시 송정동 75",36.118318,128.348989
4691,"보수공사 종료시까지 미운영","삼국유사교육문회회관","공연 영상 상영",22/01/01,22/12/31,"19:30","21:00","무료","제한없음","Y","대구광역시 군위군 군위읍 군청로 158","대구광역시 군위군 군위읍 동부리 155",36.23744881,128.574044
4692,"더 하우스 콘서트- 연하늘밴드","쌍벽루아트홀 공연장","클래식",23/06/17,23/06/17,"17:00","18:20","유료","7세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4693,"뮤지컬＜이상한나라의 앨리스＞","양산문화예술회관 대공연장","아동극",23/06/24,23/06/24,"11:00","12:10","유료","24개월이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4694,"뮤지컬＜이상한나라의 앨리스＞","양산문화예술회관 대공연장","아동극",23/06/24,23/06/24,"14:00","15:10","유료","24개월이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4695,"2023 양산시립합창단 정기연주회","양산문화예술회관 대공연장","연주회",23/07/03,23/07/03,"19:00","21:00","무료","전체관람가","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4696,"연극＜벗＞","쌍벽루아트홀 공연장","연극",23/07/15,23/07/15,"15:00","17:00","유료","12세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4697,"연극＜벗＞","쌍벽루아트홀 공연장","연극",23/07/15,23/07/15,"19:30","21:30","유료","12세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4698,"해설이 있는 음악회(고흐 별이 빛나는 밤에)","쌍벽루아트홀 공연장","음악회",23/07/22,23/07/22,"15:00","16:00","유료","7세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4699,"해설이 있는 음악회(고흐 별이 빛나는 밤에)","쌍벽루아트홀 공연장","음악회",23/07/22,23/07/22,"19:30","20:30","유료","7세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4700,"오리지널 드로잉쇼","양산문화예술회관 대공연장","퍼포먼스",23/07/29,23/07/29,"15:00","16:10","유료","4세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
